FAMD1,FAMD2,FAMD3,FAMD4,FAMD5,FAMD6,FAMD7,FAMD8,FAMD9,FAMD10,FAMD11,FAMD12,FAMD13,FAMD14,FAMD15,FAMD16,FAMD17,FAMD18,FAMD19,FAMD20,satisfied
0.88088865708988,-7.333884576287247,4.477109047159655,3.41950892755484,-6.251978119685878,-4.6283231513362075,1.3474825984947492,-1.393627341953691,2.6670591613689187,-0.3528075432639364,-5.736379318616934,-1.4478647825784612,3.828898155177738,2.069552717051634,4.779618222708233,4.119619559256785,1.8056883739441703,0.4849839137108105,-0.9179880025762904,-4.03995170825765,0
-3.995170271947981,4.520533184778781,-4.706296649599208,7.859917849775994,2.2801559394724826,2.1962112536308354,2.6005793330410945,-4.49757356947859,1.9928300275639477,6.011278663446094,4.131240185877893,-0.22597769964180683,8.588361558786415,-2.6774466882861803,0.7477323503229862,1.5495867145158415,-2.6793244930254487,-0.8870905096291182,0.941630961719433,-3.858082535565461,1
1.2462487988422488,5.963137477399741,1.9182593313953933,-1.5455643267315926,3.0478148554559152,-1.9963275078392022,-2.256937635037735,0.10873364750019904,7.3276180016995,-3.4669494677368946,-6.381396856736012,3.516329929350725,-5.083609333761966,-1.2943130581536595,3.1312542328898987,7.572413426346669,-0.12210773992327074,0.5607761531318165,-3.19282990466598,-4.6383151451539195,0
-6.30784455005641,6.9527638449774365,7.726795708083641,-1.1844369914595392,1.1556999815803475,-0.9048024095080764,-3.1859330944236257,4.412188085493433,5.363579775820417,-5.50145414546313,2.504664959405212,-1.8306252463031618,-3.841486096514113,1.1842502625446572,5.236155411120473,-3.7526257783214314,1.57779451598902,-1.8740256877143255,-0.43125441965469047,-0.7304762315110196,1
9.400495539875374,1.1668313258714966,-3.028385070554841,6.911951727253387,5.307046251421403,4.589317478578504,-0.3426892501754546,3.248381402024187,2.811350082419258,3.36007882828094,-0.08527370755519104,0.884171229582601,-2.5341926027524577,-2.7873202210243915,1.1781296834476276,0.8397932508952435,6.109959145178505,0.6106420294110857,0.7194756687597461,1.1194632097488058,1
1.92427401532724,-3.1523277728061814,-5.725614003804428,3.072611458419162,3.9256221860748144,2.8587207134217163,-2.5476396824282315,6.656894587066406,-4.373009641270546,2.1377813245476958,-2.269097162496344,-4.984205029666381,4.272160687496174,1.2995939773091982,2.44166071274966,5.051833681841895,2.460460361513952,-0.414066970832691,-3.062014075497017,-1.0679620248731396,1
-5.334371559956761,4.325742521981799,5.7270387939813645,-4.199105204152798,0.4754381213382378,6.223399303394167,5.29970189989986,4.407514367380734,-5.568323484899446,4.497910188569512,1.8286619382412101,3.0589416459162524,-0.9524848475264006,0.9390890446755242,-1.6585476102060779,2.1717234692590406,-5.617089144186383,-0.24473476431437108,1.4682916992788448,-2.101118450032386,1
0.77268153647186,-8.415037293569597,-2.5968985847930597,-7.555527227576331,0.09174495265582716,1.3477855240298497,1.6140123478239485,-5.645825799143766,-4.808931452787181,-6.147360571627738,1.6137221060898734,2.660983211657533,-6.185699228657491,3.382774408963118,-1.4241982228227594,0.3361458844024338,-1.69554956932418,-1.694699335337598,1.2078658132615634,-2.444341304188025,1
-3.0172995245579446,4.946269170636903,3.6281520733405612,-4.664818209842437,9.093763393226393,-3.266837285601444,0.08997020425131397,-5.310476919466693,4.709045181276204,1.3259366664507533,-0.6426872086963523,-6.964147693296768,-0.4119605285182613,-3.356526151998029,-0.6266419947353479,1.657429370136087,-3.641873768190716,-2.394719031410769,2.6578433594221496,0.30744185087515047,0
0.30695775636836575,-4.673364082529352,3.249095593829976,4.64776929559565,-7.17227344294013,-4.053349915147203,2.6148323111574747,6.83022595168913,-9.70752804625639,-3.4661799595662774,-4.111376515486008,-2.4018713244978334,-2.67119791176996,0.7899895173291158,0.35967942672095077,1.530733406064881,-1.6227604809621448,-2.251183447167039,-0.5117515024544325,1.2424640009574777,1
-3.97837746402735,11.303216494227577,-2.5270853821597052,-4.876564601463899,1.3406823481938779,-5.2985650679129215,2.1016135155503157,0.7091498988980974,-2.3189499672377494,3.386789700374759,-0.2696389019347293,1.4995946306690335,3.206126140249557,-0.9563518211028408,2.2499429823339634,0.9732228142558388,0.24505361978012685,-0.5667538973193412,-1.9746164231242043,-1.550757874776849,0
-3.865936422719436,1.282775693991474,2.9909546897617427,4.989952582671337,-3.172832746829453,-4.102894350363216,4.194807025751798,-7.327131783023358,0.8228875292953787,3.9259348977864046,1.3337258196190833,-7.471808641275549,-5.107352545384138,-0.399248614060265,-4.828463596248998,5.5969033385252285,-2.7157815835329604,-1.1859698890538974,-3.7005076926632046,3.7845078046073506,1
0.6669193572602061,-5.249502515793562,3.1716907025736782,7.520835125618083,-7.037652308601281,-1.0087175594393254,1.4497438102120586,3.9818129517940184,-5.2693889863202585,-2.0663445475102584,-3.363456095974229,-8.32057147342426,-3.2706890047650137,-6.072114905834981,0.5868073929924356,0.057373975309553196,-2.6516714063328983,-0.5014176580589337,-2.1385336576784013,-7.8943143815443015,1
-4.710637080557934,2.814290669728878,3.773151485850293,-5.028768484795301,0.7562942860574505,5.03732289519991,7.137422183904282,-3.5367170401574444,3.7332187157490857,4.380977153393962,0.3346398349495903,0.06389085907487912,-2.741404563061434,2.885109344167811,1.7645764748864543,6.6036747485819305,1.2303523861319225,1.7101932204237362,2.8502477474373173,-1.7854175049034373,1
1.395449660490158,1.1136640562532278,-4.627504115146068,-1.65055930203701,-4.861765748136896,-1.6618601193982543,0.5940027003597669,6.784368759234095,6.2630032613759505,0.3080147469841739,5.665439756708314,0.29380660862699143,0.2992448091677088,-0.2172497454764522,7.804237495175614,-1.4812225943217316,-2.43897435018914,2.0888543635355217,2.1320113167416497,0.28577344347880995,0
0.9600659276266112,-1.5760247416107531,-3.154300266791939,-0.2064793113503861,-3.762869531141138,-3.618751504497994,2.3958047672569434,6.2449549778789395,-2.1634081975373753,-7.2337382112173,7.739358954152159,0.36060244775229267,-2.449876882796672,2.1708493516012215,-0.7464082423690037,4.836988597028816,1.761078956499726,4.467448384956936,1.9568549595676392,1.6655583199200126,1
-4.677462595365943,4.20842541310766,2.6292205721126267,10.154632690107913,4.100750532664927,5.482281020405567,2.5230001293111055,-4.798214851654221,-2.789211551621061,-1.0652444092482802,3.4638464845929353,-6.561919848832733,-3.429100570612308,2.331126502797936,-0.8936224141285571,1.8495165556117992,-6.887146628361684,-2.740220353412138,-1.6508586136314547,-3.3313811994889697,1
-7.2248773743849,-2.5017982092569238,-2.6381508020304034,-1.8584338639051308,-2.320980158281869,3.5987900105998967,5.871005040172736,-4.157019339546861,-2.8211586129239543,-1.878956076602476,2.3769699633735843,4.845771389135598,-7.832506594078542,-5.16156731389113,1.020357752937926,-0.007950781570611493,2.1824135628946912,-3.3298591253772956,-1.7069730017093578,-4.4279891343321856,1
1.201211659382126,-9.195479374977637,-1.7437101027748403,0.4395817864325626,-1.868470796968723,-9.159274806081136,5.094249263096176,3.9292542431091166,-5.599180264343098,-2.295460239235329,-4.174630214525981,-2.872296769310936,-1.6787818736217823,0.5071888194947808,-2.6875209363952104,0.26285471701840646,-3.8502959061046846,-1.0327244183590172,-1.2304227490928317,1.7177455336523981,1
-4.971083227922103,4.994116109329171,-5.935373609157628,-1.7620771109895172,-2.8534230730594348,-0.9107977396370872,-3.4893499279271127,5.958102229477971,3.2669597542222393,4.0125571059721645,5.535664457082646,-1.8958945353299608,1.9416668442896665,0.10962565940371793,-3.838396127550383,-3.381608910732931,-0.19754443804048943,5.401022226283228,-4.8599255051705565,1.1133810176014787,0
-5.500165331553425,-0.5920377266894816,-3.748997849139818,4.174063416846731,-7.849253888778469,-3.8953009829418646,-2.49025358467096,-9.723931882765967,0.17394170878461213,3.206643401193001,-0.4559530291582335,-3.3889367388662475,-7.415276502603582,-1.766705390394237,-0.9017626377764616,-3.9163724311744703,1.43922827692644,-5.144581900796833,0.6060996861665296,0.5111130896064734,1
-4.628498828474066,6.618839559742213,-5.285787809814394,0.7062072961475871,-2.777747154884654,-3.5147832814483726,7.463631635884877,-1.948477750009994,-5.135712521137052,1.004542817246612,2.272102846197426,1.5023989130041566,-0.00918265407637759,1.4642515560634402,-2.689703169929036,1.0683720425624923,-5.251979910421478,3.8706212114136402,5.060229330099817,-3.6148599440042255,0
-6.631698703456875,-0.9779456464624781,4.682225304306392,4.641820605086649,-0.4443123190160083,4.0480540415599595,-4.804950891129268,-2.578839485298576,-2.8617333239288367,1.040533284065488,2.4740237879844176,3.186697336378711,0.6068239766931283,-8.755032310345973,0.9783705313398061,-4.5824693994355705,-0.061214706462506985,3.8064537725381222,1.022761355341646,-5.1063486827753435,1
1.7891083442804439,4.467820320725027,-5.9362635092288185,2.159727652304433,-1.8245194666990416,1.9875466539136797,-2.0359287398183867,2.259623572622395,6.601968503401816,4.091176477111498,-3.555631215569894,2.0826924342572717,-1.983527189297703,-6.168696248763175,-1.2235028443631653,1.6613675840077842,-7.180228660946836,1.5128902992643014,4.413139426475245,5.695013484098003,0
1.3864507388373752,-5.78309700299168,-1.3045146295246166,-9.465669616329462,1.2275067067806464,0.703390973201949,2.507016895765006,8.516984753050465,2.497715900896353,-1.8257883839893574,6.490295902800263,1.8975100742554025,-0.5056457689492803,2.084932336888533,-1.421418928981009,0.2527635480212128,-3.030932077321069,-3.2908142671994547,3.196536065971047,-3.7739281906682547,0
7.421292084503637,8.280547105448907,6.494374097047924,-2.4003850729124774,2.8682169937662207,0.5335152820948759,-1.6911629658228553,3.463230526884069,-7.8865772144602255,0.656394063723476,2.2851876247255904,-4.168447134927535,2.045704463996338,-4.428372529696221,1.095560197360539,-2.188606283665748,-0.6161602806202491,-2.696636103404502,-0.6830878279128441,4.6298572072286435,1
-5.496782809069161,-7.591431487194027,2.331081417490344,3.8091658180644496,0.6369398919166827,-5.640772048619496,1.9632768813950903,-0.3572960629681786,3.142572130178813,4.231293415066197,-4.621333013035157,-3.5380686531742835,4.887811517306794,-6.920961903828037,-5.053550460490133,-3.127313990649297,1.0559872408214468,-0.3808786925079588,-5.105276091724434,-3.560699563735594,1
-4.717071900747773,2.818479391996628,3.6348909967118157,-5.071645377774504,0.8497804263708648,5.037091688798151,6.995919643189405,-3.5138518947349935,3.913266839370449,4.6509003655983125,0.4336039495767744,0.05962730557298179,-2.524461629218318,2.807546784097156,1.7735463215796088,5.48184541475157,0.2847675441509473,-1.1120374909633157,-3.8826249128656882,0.032957133732983444,0
-5.871395231508829,-1.3287782598204139,0.6209506067795874,-3.483461287899482,-0.7792518624296749,7.714678191141239,2.005759594453439,-0.9668359867744276,4.135697085179028,2.0646285221054232,-5.9297242956385725,-6.008535131524844,-0.8312544070477556,-0.490302152414301,-0.8427156993949488,2.065901899775641,4.964041481754001,0.9194856693007084,2.490028320874857,-0.712462872790184,1
6.6591011368046225,1.633475163967574,1.5993451641932435,-6.985464318021981,-0.171606287073938,3.7247506796880936,7.746805148329937,2.332920053456317,-4.612736443765343,4.900833358086505,3.265324661302942,2.393700375275766,0.8758392426350275,1.5240915285030265,0.41035106697945645,2.4819968445524685,1.8421811591213315,-0.2474671147911236,0.7634579305183508,-1.6467373932723404,1
-7.006402612163782,-2.3422478270121347,-0.7961504642489627,-2.501756998286566,-2.6906151983514914,4.332144712276565,4.021306935122091,-8.061031907935762,-0.684057476619108,-3.4152727109038987,0.7881172931854681,2.969277480115788,-8.875463513573592,0.20066729931098337,1.1991422629116872,0.81005871204099,4.45673403899183,-0.8661086291385218,1.302965247529027,-3.412638964049431,1
1.3843969542850691,-10.009849750356262,0.9800338690912036,-5.2812357983675975,0.7362056370394894,5.125119623368816,-2.7369852745347747,-8.579756239516426,2.8188979212342797,-2.0869820035107702,2.0864033966600437,0.9491557171953933,1.2480690697592878,-3.895922037807945,0.19918117125037227,-0.4740966348696988,-1.0083093199051658,-1.6808911686434742,2.6095006686257416,2.8655633960128446,0
0.7390995319975677,-4.6976921817643476,1.2781198594314482,8.555387290613233,1.9466749496752032,6.210083781617456,-6.381935885427223,-0.9697844254828403,-4.623309533853816,-0.9118494529230501,4.70472721573711,2.127957024880822,2.470944898653919,-5.473179324845237,6.753887656905903,0.11507995980970681,-2.0365148539885696,-3.569688131163973,0.8773853569506074,-0.7147270404221672,1
9.06603772692942,0.5207362709291936,8.50873205285257,5.455088148346019,-3.5444947973919345,1.6278761165579212,-3.859726959808766,1.6382795491402298,2.9258750270164606,4.324172627020553,-4.010384001453879,-2.2006047092508494,-7.137346085924932,-0.7295775990248523,-1.3209275722645883,-4.052480125330063,2.154069408075362,1.1284560962948222,0.8561724541306415,-0.07585077954016653,1
-6.397967225511712,1.2380956095035627,-2.9084463443738677,-4.636336803517949,-4.168214707805193,5.396682543433428,4.696322831384051,-0.7921320190413806,5.256381782519351,2.457569635954148,-7.38875263398649,-1.1389423533660903,0.424173138545864,3.246052537187801,4.141121392787827,-4.247299566211915,-0.19447415142530194,-1.1895636285328195,-1.4148571475588518,-3.2024675690387396,1
2.6402139342964612,-8.565967892371456,0.681283941603419,-3.947641833853206,0.7257246854773642,-5.3259290909836245,-8.120606483693582,-2.8698083559660024,-1.9873023444127156,5.71955561721445,-0.22855757493060724,-3.117611829065784,-4.3872190369685,1.4052799339895257,-1.3125116692063927,0.6246561590378399,-4.931492561256434,0.40664565854325474,-1.987607235019949,-1.8716734838950704,0
0.7741576338139449,-0.3366433187960643,-0.4240568202910229,8.57765253212002,3.7365073281912564,2.3423475715828967,-0.45570821485683266,-2.5350970678867153,7.131693616041619,-2.3517916388777653,-2.556860823080181,7.716908432854092,0.9844271076272046,3.7072439988690657,1.0088290489527183,7.398034018499861,1.331552901104423,-2.1432485103925174,-3.841444372480341,-2.6605127067966214,1
1.8661713794295836,-8.758559646559888,-1.5380872049300294,4.985391647331329,6.440343493921736,1.9832209265985083,-1.275325728034688,-2.7374065662251925,3.5878475489033903,-3.097313953987182,-3.0047739736174446,-5.392979975305822,7.519919832594306,1.5310645814522268,2.3302075493477017,0.42206859485819964,-0.9765078391718128,-2.02116092653483,-0.13327511221085903,-1.1612219810073947,0
-3.600072918176747,2.830592422379139,2.201590323211337,4.205951138532356,-5.986920468166081,-3.7017125598116927,0.7225341858075465,-8.5082113036078,4.959682183529418,8.12946346944871,0.2873409068848114,-3.0967140764013594,4.892380694708526,-0.26977111531106057,-2.336920779105374,1.496414395190922,-5.656818534022562,-3.1494756032695648,-0.4729639422520384,1.2052547719739806,1
9.014021249906731,3.683132417123709,-4.857309981442355,4.394887836418947,-4.963882251018833,1.7986536967831146,1.3479295182663522,-5.375974252023189,3.6554261329022673,-3.3652959803387605,-2.322401769357175,-1.7950413369672074,-4.653831940518618,-0.821263010183512,-2.821325552215285,-5.688623784423751,0.8685497017511614,4.42166516173059,7.032013380011483,-0.32225453447640084,0
-5.056439289123672,3.103737153051877,1.9730940286565164,-7.538624759636583,6.490383669600539,-6.989362807897239,-2.853808481533836,3.2922073595227856,5.26996698501808,-4.39980670037882,2.387419168553926,-0.9014122964182945,-1.26924245354396,4.640571411370517,-1.6089388768192823,-2.252210747706567,2.4394316309788544,-0.8069021145847082,0.5579706733497626,-1.6856984683909504,1
9.243655867146359,-1.8964258475258233,-3.373714597187718,1.2019361863607916,3.3684667637939514,-1.7827634740645477,2.3672470995473804,0.7692424702365721,-2.6369214703403445,-3.682033451225912,-0.20503768570514355,0.607125174647797,-4.022907776238754,-3.6033817157461208,-10.41249075460309,-4.4869114518111415,0.41400381128576724,3.677576867362469,0.508040272749246,-1.0466135739380746,1
1.713376707632398,-2.7588332274248932,-1.3320696493140436,1.0567909763278043,4.517678848230831,-1.4514236353260999,-2.563962553509277,1.0686955607055155,2.6395077746074236,-0.7165495379715618,-1.7786139656811595,5.768458514688502,3.6485693049528205,-4.864756979114314,-10.942187234208816,3.390450895550245,-6.2676268081851125,5.989098334245477,-3.0870114703668423,-3.1802439057547245,0
-7.309364025445822,0.42264349328234274,4.118085784181068,5.147214589480175,-1.9773120863112996,2.129355499591487,4.310391742808514,-0.27679868147676356,-2.1814533260595024,-6.4319946198432945,-5.642512338672955,-3.55886499553477,-4.411512292871028,2.094006883851057,1.8708034678108152,-3.382777000352798,-4.955151525961804,6.662112277557221,-0.9509950576214536,0.541403574417288,0
-5.131456467971306,1.0589818142569702,5.13993198043302,-2.4041199823506894,-0.8649012534225827,4.496950514036033,7.2969846238556855,-6.896349470689977,4.047479591153354,1.4281774992429657,1.5329562826991823,3.2158590095728723,3.4091236059625722,1.6987831840581407,-0.2524186413269195,6.289997248522251,0.601686594717611,-1.3384128400427713,0.02756748669514167,1.4517835798529277,0
-4.68149482426098,-1.547126104426158,-4.517459322389359,1.4175162999741695,9.312255583151735,-0.8125125660570311,-2.5995077534703634,6.764358312652068,2.7478596082030746,2.5587028323138825,7.379933534906845,-2.632166141938935,0.8009775029441262,2.318728251506144,-5.450376565959925,-3.3374970571903466,2.4966311539757022,-1.4712600518136294,-3.1411480709623403,-2.626899416160743,1
2.4893496000085613,-6.185748787116008,-1.4702313609299584,-5.89429324124773,4.283037225385156,-0.621537194233674,-7.744464875863675,-3.10493107120118,-2.088800422598478,1.2847815488598968,0.6808245734784699,-2.059992663146981,-2.7468213080495,1.1950147890300553,0.06945276345971083,0.2482015132665833,-2.3328587519635344,5.2390110862419315,2.0370496884828104,-0.1999003196003633,1
